time,well,iptg,strain,rbs,temp,OD600,fluor,GFP_high,GFP_low
26100.0,E2,0.01875,GFP10,RBS0.5,37.06666666666667,0.8983916596819957,GFP,4423.583333333333,30.166666666666668
26100.0,E3,0.01875,GFP25,RBS0.125,37.06666666666667,0.8612916426112255,GFP,40917.583333333336,265.1666666666667
26100.0,E5,0.01875,GFP50,RBS4,37.06666666666667,0.4877916531016429,GFP,inf,587.1666666666666
26100.0,E6,0.01875,GFP50,RBS0.25,37.06666666666667,0.5947916464259227,GFP,inf,710.1666666666666
26100.0,E7,0.01875,GFP25,RBS0.25,37.06666666666667,0.8899916963030895,GFP,37176.583333333336,239.16666666666666
26100.0,E8,0.01875,GFP50,RBS1,37.06666666666667,0.6138916568209728,GFP,59677.583333333336,393.1666666666667
26100.0,E10,0.01875,GFP75,RBS0.25,37.06666666666667,0.743191655104359,GFP,inf,506.1666666666667
26100.0,E11,0.01875,GFP50,RBS2,37.06666666666667,0.588991637652119,GFP,inf,455.1666666666667
26100.0,F2,0.01875,GFP25,RBS0.5,37.06666666666667,0.5784916834284862,GFP,58602.583333333336,387.1666666666667
26100.0,F3,0.01875,GFP25,RBS1,37.06666666666667,0.8390916542460521,GFP,45475.583333333336,295.1666666666667
26100.0,F4,0.01875,GFP10,RBS2,37.06666666666667,0.9226916388918956,GFP,27030.583333333332,172.16666666666666
26100.0,F5,0.01875,GFP50,RBS0.5,37.06666666666667,0.6041916565348705,GFP,inf,773.1666666666666
26100.0,F6,0.01875,GFP75,RBS0.125,37.06666666666667,0.5902916745593151,GFP,26659.583333333332,170.16666666666666
