"","strain","rbs","time","GFP_high","GFP_low","OD600","fluor_norm","lnOD600","experiment","groupID","expression","growthrate","mCherry_high","mCherry_low"
"3356","GFP75","RBS0.5",20700,Inf,568.75,0.887441681077083,100579.121668827,-0.119412471254101,3,"3 GFP75 RBS0.5",18820.4387195368,0.0624609792613022,NA,NA
"3357","GFP75","RBS0.5",21600,Inf,596.416666666667,0.90489998459816,103414.990107963,-0.0999308556455383,3,"3 GFP75 RBS0.5",11343.4737565447,0.0779264624342492,NA,NA
"3358","GFP75","RBS0.5",22500,Inf,623.916666666667,0.918874985227982,106517.541356548,-0.0846051993640849,3,"3 GFP75 RBS0.5",12410.2049943383,0.0613026251258137,NA,NA
"3359","GFP75","RBS0.5",23400,Inf,647.833333333333,0.932541688904166,108963.056906031,-0.0698414218638346,3,"3 GFP75 RBS0.5",9782.0621979328,0.059055110001001,NA,NA
"3360","GFP75","RBS0.5",24300,Inf,670.166666666667,0.945741659030318,111131.333649082,-0.055785834931291,3,"3 GFP75 RBS0.5",8673.10697220487,0.0562223477301744,NA,NA
"3361","GFP75","RBS0.5",25200,Inf,686.666666666667,0.957158344487349,112498.816153528,-0.0437864419816224,3,"3 GFP75 RBS0.5",5469.9300177822,0.0479975717986743,NA,NA
"3362","GFP75","RBS0.5",26100,Inf,702.916666666667,0.966200006504853,114073.45618984,-0.0343844201294219,3,"3 GFP75 RBS0.5",6298.56014524784,0.0376080874088023,NA,NA
"3363","GFP75","RBS0.5",27000,Inf,714.333333333333,0.973283308247725,115075.74189145,-0.027080069344619,3,"3 GFP75 RBS0.5",4009.14280644082,0.0292174031392115,NA,NA
"3364","GFP75","RBS0.5",27900,Inf,720.833333333333,0.982324988270799,115050.250692146,-0.0178330800920366,3,"3 GFP75 RBS0.5",-101.96479721705,0.0369879570103294,NA,NA
"3365","GFP75","RBS0.5",28800,Inf,729.416666666667,0.98984998712937,115530.267966443,-0.0102018754872028,3,"3 GFP75 RBS0.5",1920.06909718958,0.0305248184193353,NA,NA
"3366","GFP75","RBS0.5",29700,Inf,733.75,0.994499985128641,115670.783552385,-0.00551519564171397,3,"3 GFP75 RBS0.5",562.062343766855,0.0187467193819554,NA,NA
"3367","GFP75","RBS0.5",30600,Inf,740.583333333333,1.00467500835657,115561.851010573,0.00466411444456274,3,"3 GFP75 RBS0.5",-435.730167246715,0.0407172403451068,NA,NA
"3368","GFP75","RBS0.5",31500,Inf,739.083333333333,1.01140833025177,114560.824206848,0.0113437459871269,3,"3 GFP75 RBS0.5",-4004.10721489892,0.0267185261702567,NA,NA
"3369","GFP75","RBS0.5",32400,Inf,744.333333333333,1.0126083008945,115235.015151222,0.0125294781247514,3,"3 GFP75 RBS0.5",2696.76377749455,0.00474292855049809,NA,NA
"3370","GFP75","RBS0.5",33300,Inf,743.75,1.01409997356435,114975.650269541,0.0140014935677199,3,"3 GFP75 RBS0.5",-1037.45952672593,0.00588806177187406,NA,NA
"3371","GFP75","RBS0.5",34200,Inf,747.416666666667,1.01765830690662,115136.499099578,0.0175042104160602,3,"3 GFP75 RBS0.5",643.395320148324,0.0140108673933611,NA,NA
"3372","GFP75","RBS0.5",35100,Inf,750.583333333333,1.01875837954382,115497.764110324,0.0185846108581958,3,"3 GFP75 RBS0.5",1445.06004298507,0.00432160176854254,NA,NA
"3373","GFP75","RBS0.5",36000,Inf,751.083333333333,1.02113335890075,115305.630306241,0.0209131466184768,3,"3 GFP75 RBS0.5",-768.535216333286,0.00931414304112363,NA,NA
"3374","GFP75","RBS0.5",36900,Inf,747.166666666667,1.01923327582578,114920.266273222,0.0190506542684344,3,"3 GFP75 RBS0.5",-1541.45613207616,-0.00744996940016932,NA,NA
"3375","GFP75","RBS0.5",37800,Inf,753.166666666667,1.02499167000254,115189.117856797,0.0246844857305583,3,"3 GFP75 RBS0.5",1075.40633430338,0.0225353258484955,NA,NA
"3376","GFP75","RBS0.5",38700,Inf,749.25,1.02532499469817,114554.917478025,0.025009630333148,3,"3 GFP75 RBS0.5",-2536.80151508754,0.00130057841035863,NA,NA
"3377","GFP75","RBS0.5",39600,Inf,748.916666666667,1.02418330994745,114631.770800179,0.0238955242168473,3,"3 GFP75 RBS0.5",307.413288613607,-0.00445642446520253,NA,NA
"3378","GFP75","RBS0.5",40500,Inf,748.083333333333,1.02994999910394,113863.548972223,0.0295102565039411,3,"3 GFP75 RBS0.5",-3072.88731182268,0.022458929148375,NA,NA
"3379","GFP75","RBS0.5",41400,Inf,746.5,1.03332495565216,113252.284663431,0.0327817153567295,3,"3 GFP75 RBS0.5",-2445.05723517016,0.0130858354111538,NA,NA
"3380","GFP75","RBS0.5",42300,Inf,746.416666666667,1.03570828959346,112979.103068819,0.0350855304364713,3,"3 GFP75 RBS0.5",-1092.72637844557,0.00921526031896719,NA,NA
"3381","GFP75","RBS0.5",43200,Inf,749.833333333333,1.0375916659832,113288.447668251,0.0369023219747332,3,"3 GFP75 RBS0.5",1237.37839772855,0.00726716615304746,NA,NA
"3382","GFP75","RBS1",0,2835.66666666667,17.5,0.0242416653782129,116974.911683057,-3.71968241641936,3,"3 GFP75 RBS1",NA,NA,NA,NA
"3383","GFP75","RBS1",900,2794.5,16.8333333333333,0.0266999993473291,104662.923906758,-3.62309173802053,3,"3 GFP75 RBS1",-49247.9511051938,0.386362713595302,NA,NA
"3384","GFP75","RBS1",1800,2751,17,0.0333916662881772,82385.8257404193,-3.39944892246289,3,"3 GFP75 RBS1",-89108.3926653549,0.89457126223059,NA,NA
"3385","GFP75","RBS1",2700,2966.16666666667,17.8333333333333,0.04476666636765,66258.3772109983,-3.1062914708005,3,"3 GFP75 RBS1",-64509.7941176842,1.17262980664954,NA,NA
"3386","GFP75","RBS1",3600,3534.16666666667,21.75,0.0614583324640989,57505.0855590845,-2.78939585469964,3,"3 GFP75 RBS1",-35013.1666076554,1.26758246440346,NA,NA
"3387","GFP75","RBS1",4500,4673,27.5833333333333,0.0843666611860196,55389.1778376357,-2.4725829650614,3,"3 GFP75 RBS1",-8463.63088579482,1.26725155855294,NA,NA
"3388","GFP75","RBS1",5400,6621.58333333333,40.0833333333333,0.112683339665333,58762.7536865633,-2.18317369792069,3,"3 GFP75 RBS1",13494.3033957101,1.15763706856286,NA,NA
"3389","GFP75","RBS1",6300,9768.25,59.25,0.149916663145026,65157.8670114238,-1.89767571831026,3,"3 GFP75 RBS1",25580.4532994423,1.14199191844171,NA,NA
"3390","GFP75","RBS1",7200,14462.3333333333,88.4166666666667,0.188141669457157,76869.3792027109,-1.67056003899435,3,"3 GFP75 RBS1",46846.0487651484,0.908462717263646,NA,NA
"3391","GFP75","RBS1",8100,21319.75,129.583333333333,0.23174166927735,91997.9133078755,-1.46213202220558,3,"3 GFP75 RBS1",60514.136420658,0.833712067155073,NA,NA
"3392","GFP75","RBS1",9000,29565.0833333333,182.5,0.275125003109376,107460.547021165,-1.29052972783383,3,"3 GFP75 RBS1",61850.5348531597,0.686409177487019,NA,NA
"3393","GFP75","RBS1",9900,38480.3333333333,238.75,0.321408336982131,119724.129419433,-1.13504288643167,3,"3 GFP75 RBS1",49054.3295930699,0.621947365608638,NA,NA
"3394","GFP75","RBS1",10800,47171.6666666667,298.416666666667,0.369283325970173,127738.414786907,-0.996191108508016,3,"3 GFP75 RBS1",32057.1414698981,0.555407111694608,NA,NA
"3395","GFP75","RBS1",11700,55969.5,358.75,0.422116680070758,132592.486017416,-0.862473510104619,3,"3 GFP75 RBS1",19416.2849220343,0.53487039361359,NA,NA
"3396","GFP75","RBS1",12600,Inf,411.333333333333,0.479333349193136,134908.814870838,-0.735358996282045,3,"3 GFP75 RBS1",9265.31541368947,0.508458055290293,NA,NA
"3397","GFP75","RBS1",13500,Inf,458.583333333333,0.539641657844186,133510.342971255,-0.616849956286327,3,"3 GFP75 RBS1",-5593.88759833516,0.474036159982872,NA,NA
"3398","GFP75","RBS1",14400,Inf,501.75,0.605816676591833,130057.972384695,-0.501177852554237,3,"3 GFP75 RBS1",-13809.4823462369,0.462688414928361,NA,NA
"3399","GFP75","RBS1",15300,Inf,534.583333333333,0.650258325661222,129057.246893821,-0.430385570950304,3,"3 GFP75 RBS1",-4002.90196349629,0.283169126415733,NA,NA
"3400","GFP75","RBS1",16200,Inf,567,0.691716669748227,128643.303994092,-0.368578843986611,3,"3 GFP75 RBS1",-1655.77159891778,0.247226907854772,NA,NA
"3401","GFP75","RBS1",17100,Inf,586.916666666667,0.734066675727566,125460.15940204,-0.309155415627328,3,"3 GFP75 RBS1",-12732.5783682069,0.237693713437135,NA,NA
"3402","GFP75","RBS1",18000,Inf,602.916666666667,0.764533336584767,123729.935404811,-0.268489648828253,3,"3 GFP75 RBS1",-6920.8959889175,0.1626630671963,NA,NA
"3403","GFP75","RBS1",18900,Inf,612.916666666667,0.808958326776822,118866.285868896,-0.212007875269196,3,"3 GFP75 RBS1",-19454.5981436603,0.225927094236227,NA,NA
"3404","GFP75","RBS1",19800,Inf,618.583333333333,0.829191672926148,117033.404951368,-0.18730394076936,3,"3 GFP75 RBS1",-7331.52367010916,0.0988157379993452,NA,NA
"3405","GFP75","RBS1",20700,Inf,627.25,0.841891662528118,116876.132340412,-0.172103939849311,3,"3 GFP75 RBS1",-629.09044382663,0.0608000036801922,NA,NA
"3406","GFP75","RBS1",21600,Inf,628.916666666667,0.860599994659424,114637.939275925,-0.150125464783281,3,"3 GFP75 RBS1",-8952.77225794515,0.0879139002641236,NA,NA
"3407","GFP75","RBS1",22500,Inf,627.916666666667,0.871474987516801,113028.130700203,-0.137568114931002,3,"3 GFP75 RBS1",-6439.23430288926,0.0502293994091144,NA,NA
"3408","GFP75","RBS1",23400,Inf,624.833333333333,0.885191669687629,110732.523030402,-0.121951081505162,3,"3 GFP75 RBS1",-9182.43067920266,0.0624681337033619,NA,NA
"3409","GFP75","RBS1",24300,Inf,626.666666666667,0.89854166470468,109406.070113943,-0.106982202431662,3,"3 GFP75 RBS1",-5305.81166583765,0.0598755162939982,NA,NA
"3410","GFP75","RBS1",25200,Inf,626.166666666667,0.909958320359389,107947.583534786,-0.0943564823230452,3,"3 GFP75 RBS1",-5833.94631662959,0.050502880434467,NA,NA
"3411","GFP75","RBS1",26100,Inf,624.916666666667,0.921399963398775,106395.191309242,-0.0818610662038132,3,"3 GFP75 RBS1",-6209.56890217576,0.0499816644769281,NA,NA
"3412","GFP75","RBS1",27000,Inf,625.333333333333,0.93028329561154,105449.187340648,-0.0722661202846236,3,"3 GFP75 RBS1",-3784.01587437483,0.0383797836767583,NA,NA
"3413","GFP75","RBS1",27900,Inf,620.333333333333,0.93967503371338,103564.007065437,-0.0622211723047087,3,"3 GFP75 RBS1",-7540.72110084555,0.0401797919196595,NA,NA
"3414","GFP75","RBS1",28800,Inf,620.416666666667,0.94990003357331,102462.919063925,-0.0513985277419546,3,"3 GFP75 RBS1",-4404.3520060447,0.0432905782510163,NA,NA
"3415","GFP75","RBS1",29700,Inf,615.75,0.956000003963709,101046.545902462,-0.0449973617845968,3,"3 GFP75 RBS1",-5665.4926458532,0.0256046638294315,NA,NA
"3416","GFP75","RBS1",30600,Inf,617.083333333333,0.96187499910593,100645.918880748,-0.0388707753185005,3,"3 GFP75 RBS1",-1602.50808685448,0.0245063458643851,NA,NA
"3417","GFP75","RBS1",31500,Inf,613.083333333333,0.96965837602814,99193.6036039111,-0.0308114591797638,3,"3 GFP75 RBS1",-5809.26110734913,0.0322372645549469,NA,NA
"3418","GFP75","RBS1",32400,Inf,611.833333333333,0.973108302801847,98641.2631405388,-0.0272598948693036,3,"3 GFP75 RBS1",-2209.36185348954,0.0142062572418407,NA,NA
"3419","GFP75","RBS1",33300,Inf,610.75,0.977100032692154,98065.0797146702,-0.0231662445734896,3,"3 GFP75 RBS1",-2304.73370347422,0.0163746011832561,NA,NA
"3420","GFP75","RBS1",34200,Inf,609.416666666667,0.984908356020848,97076.1362318836,-0.0152066817112409,3,"3 GFP75 RBS1",-3955.77393114642,0.0318382514489947,NA,NA
"3421","GFP75","RBS1",35100,Inf,609.083333333333,0.990508340920011,96474.729272549,-0.00953699196024798,3,"3 GFP75 RBS1",-2405.62783733854,0.0226787590039718,NA,NA
"3422","GFP75","RBS1",36000,Inf,606.583333333333,0.995933349554737,95557.0683830929,-0.00407494175438944,3,"3 GFP75 RBS1",-3670.64355782437,0.0218482008234342,NA,NA
"3423","GFP75","RBS1",36900,Inf,606.166666666667,0.998783339435856,95219.2285280273,-0.00121740129648272,3,"3 GFP75 RBS1",-1351.35942026245,0.0114301618316269,NA,NA
"3424","GFP75","RBS1",37800,Inf,601.666666666667,1.00514165436228,93917.4926426893,0.00512848119278555,3,"3 GFP75 RBS1",-5206.94354135176,0.0253835299570731,NA,NA
"3425","GFP75","RBS1",38700,Inf,598.25,1.0067750159651,93234.9600321646,0.00675216868020167,3,"3 GFP75 RBS1",-2730.13044209877,0.00649474994966449,NA,NA
"3426","GFP75","RBS1",39600,Inf,597.416666666667,1.00548336592813,93225.255901684,0.00546838700883155,3,"3 GFP75 RBS1",-38.8165219227085,-0.00513512668548047,NA,NA
"3427","GFP75","RBS1",40500,Inf,598.583333333333,1.00920001293222,93062.5256479626,0.00915795059909488,3,"3 GFP75 RBS1",-650.921014885302,0.0147582543610533,NA,NA
"3428","GFP75","RBS1",41400,Inf,595,1.01057499522964,92381.9707773417,0.0105194710697106,3,"3 GFP75 RBS1",-2722.21948248369,0.00544608188246302,NA,NA
"3429","GFP75","RBS1",42300,Inf,593.416666666667,1.00855831429362,92321.4436125715,0.00852189954028022,3,"3 GFP75 RBS1",-242.108659080812,-0.00799028611772166,NA,NA
"3430","GFP75","RBS1",43200,Inf,594.833333333333,1.00829163193703,92565.3549678331,0.00825744520281339,3,"3 GFP75 RBS1",975.645421046589,-0.00105781734986733,NA,NA
"3431","GFP75","RBS2",0,2413.66666666667,14.5,0.0229416657239199,105208.867381852,-3.77480055771479,3,"3 GFP75 RBS2",NA,NA,NA,NA
"3432","GFP75","RBS2",900,2712,15.8333333333333,0.0283000003546476,95830.3874916601,-3.56489346180123,3,"3 GFP75 RBS2",-37513.919560768,0.839628383654253,NA,NA
"3433","GFP75","RBS2",1800,2689,16.5,0.0357916622112195,75129.2293755804,-3.33004031182864,3,"3 GFP75 RBS2",-82804.6324643188,0.939412599890332,NA,NA
"3434","GFP75","RBS2",2700,2905.16666666667,16.8333333333333,0.0502166692167521,57852.6356283606,-2.99140825129228,3,"3 GFP75 RBS2",-69106.3749888793,1.35452824214544,NA,NA
"3435","GFP75","RBS2",3600,3612.66666666667,21.75,0.070908335968852,50948.4056748082,-2.64636727874666,3,"3 GFP75 RBS2",-27616.9198142095,1.3801638901825,NA,NA
"3436","GFP75","RBS2",4500,5283.5,31.0833333333333,0.0987666665265958,53494.7688912561,-2.31499511448893,3,"3 GFP75 RBS2",10185.4528657917,1.32548865703092,NA,NA
"3437","GFP75","RBS2",5400,8464.08333333333,49.5833333333333,0.132633334646622,63815.6565684212,-2.02016684031571,3,"3 GFP75 RBS2",41283.5507086604,1.17931309669286,NA,NA
"3438","GFP75","RBS2",6300,13908.75,82.75,0.171716667090853,80998.2527359506,-1.7619094447889,3,"3 GFP75 RBS2",68730.3846701174,1.03302958210725,NA,NA
"3439","GFP75","RBS2",7200,22232.8333333333,133.416666666667,0.210191662733754,105774.097051106,-1.55973548481899,3,"3 GFP75 RBS2",99103.3772606208,0.808695839879648,NA,NA
"3440","GFP75","RBS2",8100,32650.25,199.083333333333,0.248641672233741,131314.472375759,-1.39174248630367,3,"3 GFP75 RBS2",102161.501298612,0.671971994061274,NA,NA
"3441","GFP75","RBS2",9000,44052.5833333333,273,0.285675010333459,154205.239309915,-1.25290044177728,3,"3 GFP75 RBS2",91563.0677366235,0.555368178105554,NA,NA
"3442","GFP75","RBS2",9900,54834.3333333333,344.75,0.319808339700103,171459.985642506,-1.14003340106082,3,"3 GFP75 RBS2",69018.9853303655,0.451468162865846,NA,NA
"3443","GFP75","RBS2",10800,Inf,416.416666666667,0.352333329617977,185791.160475613,-1.04317759232501,3,"3 GFP75 RBS2",57324.6993324282,0.387423234943229,NA,NA
"3444","GFP75","RBS2",11700,Inf,485.75,0.385316668078303,197997.534788485,-0.953689768284925,3,"3 GFP75 RBS2",48825.4972514884,0.357951296160352,NA,NA
"3445","GFP75","RBS2",12600,Inf,546.333333333333,0.413883336509268,207198.841030801,-0.882171140740074,3,"3 GFP75 RBS2",36805.2249692634,0.286074510179402,NA,NA
"3446","GFP75","RBS2",13500,Inf,604.583333333333,0.442591676488519,214319.504753772,-0.815107657487529,3,"3 GFP75 RBS2",28482.6548918824,0.268253933010183,NA,NA
"3447","GFP75","RBS2",14400,Inf,656.75,0.469616665815314,219339.670892946,-0.755838521712733,3,"3 GFP75 RBS2",20080.6645566971,0.237076543099182,NA,NA
"3448","GFP75","RBS2",15300,Inf,701.083333333333,0.498358332241575,220586.998514138,-0.696435918050422,3,"3 GFP75 RBS2",4989.31048476917,0.237610414649243,NA,NA
"3449","GFP75","RBS2",16200,Inf,739.5,0.528116671989361,219521.310749922,-0.638438050009258,3,"3 GFP75 RBS2",-4262.75105686474,0.231991472164658,NA,NA
"3450","GFP75","RBS2",17100,Inf,779.416666666667,0.559566687171658,218327.312796691,-0.580592567677467,3,"3 GFP75 RBS2",-4775.99181292369,0.231381929327162,NA,NA
"3451","GFP75","RBS2",18000,Inf,800.416666666667,0.591833318894108,211967.341185199,-0.524530239664556,3,"3 GFP75 RBS2",-25439.8864459686,0.224249312051645,NA,NA
"3452","GFP75","RBS2",18900,Inf,810.416666666667,0.62280831237634,203933.608275715,-0.473516492328541,3,"3 GFP75 RBS2",-32134.9316379357,0.204054989344059,NA,NA
"3453","GFP75","RBS2",19800,Inf,812.083333333333,0.642441648369034,198106.575582116,-0.442479285996208,3,"3 GFP75 RBS2",-23308.1307743975,0.124148825329334,NA,NA
"3454","GFP75","RBS2",20700,Inf,824.25,0.647991643597682,199343.011215824,-0.433877478395601,3,"3 GFP75 RBS2",4945.74253483314,0.0344072304024263,NA,NA
"3455","GFP75","RBS2",21600,Inf,821.916666666667,0.652800023555756,197316.306436479,-0.426484439248056,3,"3 GFP75 RBS2",-8106.81911737856,0.0295721565901814,NA,NA
"3456","GFP75","RBS2",22500,Inf,821.916666666667,0.652825004110734,197308.756065691,-0.426446173200069,3,"3 GFP75 RBS2",-30.2014831537381,0.000153064191949381,NA,NA
"3457","GFP75","RBS2",23400,Inf,819.333333333333,0.660691669210792,194348.626146384,-0.414468009060465,3,"3 GFP75 RBS2",-11840.5196772289,0.0479126565584165,NA,NA
"3458","GFP75","RBS2",24300,Inf,817.666666666667,0.681341653689742,188076.200773609,-0.383691404527818,3,"3 GFP75 RBS2",-25089.7014910968,0.123106418130588,NA,NA
"3459","GFP75","RBS2",25200,Inf,812.666666666667,0.708308326701323,179812.998330558,-0.344875790395397,3,"3 GFP75 RBS2",-33052.8097722068,0.155262456529683,NA,NA
"3460","GFP75","RBS2",26100,Inf,806.416666666667,0.718549979229768,175891.260886271,-0.330520015367639,3,"3 GFP75 RBS2",-15686.9497771463,0.0574231001110328,NA,NA
"3461","GFP75","RBS2",27000,Inf,806.833333333333,0.731983321408431,172752.233963329,-0.311997550241567,3,"3 GFP75 RBS2",-12556.1076917695,0.0740898605042877,NA,NA
"3462","GFP75","RBS2",27900,Inf,800.833333333333,0.745875001574556,168278.098751813,-0.293197251028873,3,"3 GFP75 RBS2",-17896.5408460627,0.0752011968507775,NA,NA
"3463","GFP75","RBS2",28800,Inf,795.416666666667,0.760250004629294,163983.201030661,-0.27410794633549,3,"3 GFP75 RBS2",-17179.5908846097,0.0763572187735313,NA,NA
"3464","GFP75","RBS2",29700,Inf,794.25,0.772650007158518,161115.602401404,-0.257929105037542,3,"3 GFP75 RBS2",-11470.3945170256,0.0647153651917891,NA,NA
"3465","GFP75","RBS2",30600,Inf,794.583333333333,0.78192500025034,159271.087407952,-0.245996450644516,3,"3 GFP75 RBS2",-7378.05997380975,0.0477306175721047,NA,NA
"3466","GFP75","RBS2",31500,Inf,788.083333333333,0.793808312465747,155607.601642647,-0.230913266949846,3,"3 GFP75 RBS2",-14653.9430612196,0.0603327347786826,NA,NA
"3467","GFP75","RBS2",32400,Inf,787.333333333333,0.800708334892988,154120.341247688,-0.222258524449812,3,"3 GFP75 RBS2",-5949.04157983605,0.0346189700001358,NA,NA
"3468","GFP75","RBS2",33300,Inf,785.25,0.808049994831284,152317.284694612,-0.213131347584015,3,"3 GFP75 RBS2",-7212.22621230467,0.0365087074631879,NA,NA
"3469","GFP75","RBS2",34200,Inf,782.416666666667,0.812658353398244,150908.870918235,-0.207444487277952,3,"3 GFP75 RBS2",-5633.6551055084,0.0227474412242498,NA,NA
"3470","GFP75","RBS2",35100,Inf,780.083333333333,0.813858323420087,150238.481375957,-0.205968977980502,3,"3 GFP75 RBS2",-2681.55816911219,0.00590203718979887,NA,NA
"3471","GFP75","RBS2",36000,Inf,775.583333333333,0.81473335189124,149214.271349414,-0.204894394868457,3,"3 GFP75 RBS2",-4096.84010616946,0.00429833244818234,NA,NA
"3472","GFP75","RBS2",36900,Inf,770.166666666667,0.814633329088489,148193.845386626,-0.205017169936885,3,"3 GFP75 RBS2",-4081.70385115512,-0.000491100273713019,NA,NA
"3473","GFP75","RBS2",37800,Inf,768.166666666667,0.821741679062446,146531.697746996,-0.196329192363799,3,"3 GFP75 RBS2",-6648.59055851644,0.0347519102923456,NA,NA
"3474","GFP75","RBS2",38700,Inf,764.75,0.824324989691377,145424.983214239,-0.193190421864596,3,"3 GFP75 RBS2",-4426.85813103081,0.0125550819968104,NA,NA
"3475","GFP75","RBS2",39600,Inf,763.416666666667,0.824533320342501,145135.617914233,-0.19293772501252,3,"3 GFP75 RBS2",-1157.46120002179,0.0010107874083064,NA,NA
"3476","GFP75","RBS2",40500,Inf,763.583333333333,0.829900002727906,144228.448489712,-0.186450064090705,3,"3 GFP75 RBS2",-3628.67769808485,0.0259506436872575,NA,NA
"3477","GFP75","RBS2",41400,Inf,763.5,0.832424997041623,143775.321250876,-0.183412154829911,3,"3 GFP75 RBS2",-1812.50895534584,0.0121516370431781,NA,NA
"3478","GFP75","RBS2",42300,Inf,758.416666666667,0.832558315247297,142798.462370002,-0.183252011235707,3,"3 GFP75 RBS2",-3907.43552349415,0.000640574376814196,NA,NA
"3479","GFP75","RBS2",43200,Inf,761.833333333333,0.835691660642624,142901.752438672,-0.179495560913343,3,"3 GFP75 RBS2",413.16027468117,0.0150258012894559,NA,NA
"3480","GFP75","RBS4",0,2055.66666666667,13.5,0.0192916635423899,106557.252678066,-3.94808221719342,3,"3 GFP75 RBS4",NA,NA,NA,NA
"3481","GFP75","RBS4",900,2251,13.8333333333333,0.0234500002115965,95991.4703491916,-3.75288477506654,3,"3 GFP75 RBS4",-42263.1293154968,0.780789768507484,NA,NA
"3482","GFP75","RBS4",1800,2250,14.5,0.0313916696856419,71675.0661093097,-3.46121271790091,3,"3 GFP75 RBS4",-97265.6169595273,1.16668822866252,NA,NA
"3483","GFP75","RBS4",2700,2406.16666666667,14.3333333333333,0.0442666653543711,54356.1763101966,-3.11752336025315,3,"3 GFP75 RBS4",-69275.5591964525,1.37475743059108,NA,NA
